id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method
8343,8343,INV-202410-00237,2024-10-08 00:00:00,2330,1193,1,120.59,120.59,online,,sularaha
8344,8344,INV-202410-00238,2024-10-11 00:00:00,3235,1251,1,257.39,257.39,online,,sularaha
8345,8345,INV-202410-00239,2024-10-12 00:00:00,2878,1047,1,155.84,155.84,online,,sularaha
8346,8346,INV-202410-00240,2024-10-12 00:00:00,4394,1132,1,144.36,144.36,pood,Tartu,kaart
8347,8347,INV-202410-00241,2024-10-12 00:00:00,3226,1239,2,78.09,156.18,pood,Tallinn,kaart
8348,8348,INV-202410-00242,2024-10-26 00:00:00,2142,1067,2,15.09,30.18,pood,Pärnu,järelmaks
8349,8349,INV-202410-00243,2024-10-22 00:00:00,,1266,1,73.18,73.18,online,,kaart
8350,8350,INV-202410-00244,2024-10-04 00:00:00,4841,1013,1,218.99,218.99,online,,sularaha
8351,8351,INV-202410-00245,2024-10-21 00:00:00,2657,1205,2,96.50,193.00,pood,Tallinn,järelmaks
8352,8352,INV-202410-00246,2024-10-07 00:00:00,3138,1320,1,30.05,30.05,pood,Tallinn,sularaha
8353,8353,INV-202410-00247,2024-10-20 00:00:00,3818,1250,1,265.20,265.20,pood,Tallinn,sularaha
8354,8354,INV-202410-00248,2024-10-31 00:00:00,2221,1091,1,199.80,199.80,pood,Tartu,kaart
8355,8355,INV-202410-00249,2024-10-24 00:00:00,2332,1155,1,209.05,209.05,pood,Tallinn,järelmaks
8356,8356,INV-202410-00250,2024-10-25 00:00:00,3873,1302,1,54.95,54.95,pood,Tartu,sularaha
8357,8357,INV-202410-00251,2024-10-22 00:00:00,4949,1209,4,252.10,1008.40,pood,Tallinn,järelmaks
8358,8358,INV-202410-00252,2024-10-03 00:00:00,4905,1188,2,184.07,368.14,pood,Pärnu,sularaha
8359,8359,INV-202410-00253,2024-10-26 00:00:00,4571,1089,2,134.58,269.16,pood,Tallinn,sularaha
8360,8360,INV-202410-00254,2024-10-30 00:00:00,4102,1335,3,201.86,605.58,pood,Tallinn,järelmaks
8361,8361,INV-202410-00255,2024-10-05 00:00:00,4949,1002,5,274.78,1373.90,online,,sularaha
8362,8362,INV-202410-00256,2024-10-16 00:00:00,3403,1231,3,72.60,217.80,online,,sularaha
8363,8363,INV-202410-00257,2024-10-24 00:00:00,2046,1067,2,15.09,30.18,online,,järelmaks
8364,8364,INV-202410-00258,2024-10-24 00:00:00,4869,1230,3,55.04,165.12,pood,Pärnu,sularaha
8365,8365,INV-202410-00259,2024-10-03 00:00:00,4192,1116,1,134.94,134.94,pood,Tallinn,kaart
8366,8366,INV-202410-00260,2024-10-05 00:00:00,,1342,1,208.11,208.11,online,,kaart
8367,8367,INV-202410-00261,2024-10-07 00:00:00,4908,1035,1,65.52,65.52,pood,Tartu,sularaha
8368,8368,INV-202410-00262,2024-10-03 00:00:00,3459,1295,1,375.34,375.34,pood,Tallinn,järelmaks
8369,8369,INV-202410-00263,2024-10-07 00:00:00,4854,1192,1,109.62,109.62,online,,järelmaks
8370,8370,INV-202410-00264,2024-10-14 00:00:00,3618,1068,2,122.45,244.90,online,,kaart
8371,8371,INV-202410-00265,2024-10-29 00:00:00,3069,1109,2,116.20,232.40,online,,kaart
8372,8372,INV-202410-00266,2024-10-17 00:00:00,2806,1026,1,166.27,166.27,online,,kaart
8373,8373,INV-202410-00267,2024-10-10 00:00:00,4069,1341,2,45.21,90.42,pood,Tallinn,järelmaks
8374,8374,INV-202410-00268,2024-10-06 00:00:00,,1261,3,305.72,917.16,pood,Tallinn,kaart
8375,8375,INV-202410-00269,2024-10-20 00:00:00,2977,1049,3,251.08,926.52,pood,Tallinn,kaart
8376,8376,INV-202410-00270,2024-10-13 00:00:00,4849,1154,1,190.81,190.81,pood,Tallinn,kaart
8377,8377,INV-202410-00271,2024-10-11 00:00:00,4206,1056,1,347.16,347.16,pood,Tallinn,kaart
8378,8378,INV-202410-00272,2024-10-31 00:00:00,2495,1078,1,42.64,42.64,pood,Tartu,sularaha
8379,8379,INV-202410-00273,2024-10-06 00:00:00,2712,1210,5,374.54,1872.70,pood,Tallinn,kaart
8380,8380,INV-202410-00274,2024-10-11 00:00:00,,1157,3,91.22,273.66,online,,kaart
8381,8381,INV-202410-00275,2024-10-22 00:00:00,2165,1214,1,250.17,250.17,pood,Pärnu,kaart
8382,8382,INV-202410-00276,2024-10-30 00:00:00,2997,1076,1,89.29,89.29,online,,sularaha
8383,8383,INV-202410-00277,2024-10-30 00:00:00,3446,1246,1,204.87,204.87,online,,kaart
8384,8384,INV-202410-00278,2024-10-29 00:00:00,2735,1282,2,16.62,33.24,online,,kaart
8385,8385,INV-202410-00279,2024-10-12 00:00:00,4222,1147,4,143.42,573.68,pood,Tallinn,järelmaks
8386,8386,INV-202410-00280,2024-10-23 00:00:00,3822,1072,3,95.39,286.17,pood,Pärnu,järelmaks
8387,8387,INV-202410-00281,2024-10-24 00:00:00,3533,1240,2,356.57,713.14,pood,Tartu,sularaha
8388,8388,INV-202410-00282,2024-10-14 00:00:00,2871,1048,1,16.37,16.37,pood,Tallinn,järelmaks
8389,8389,INV-202410-00283,2024-10-04 00:00:00,3065,1084,2,156.13,312.26,online,,sularaha
8390,8390,INV-202410-00284,2024-10-09 00:00:00,2290,1110,1,151.08,151.08,pood,Tartu,järelmaks
8391,8391,INV-202410-00285,2024-10-06 00:00:00,2013,1057,1,251.52,251.52,online,,järelmaks
8392,8392,INV-202410-00286,2024-10-15 00:00:00,3905,1102,4,163.64,654.56,online,,järelmaks
8393,8393,INV-202410-00287,2024-10-04 00:00:00,3870,1165,3,47.38,142.14,pood,Tallinn,sularaha
8394,8394,INV-202410-00288,2024-10-05 00:00:00,3705,1314,1,234.91,234.91,online,,sularaha
8395,8395,INV-202410-00289,2024-10-21 00:00:00,2672,1300,4,247.52,990.08,online,,kaart
8396,8396,INV-202410-00290,2024-10-12 00:00:00,4410,1317,1,62.55,62.55,online,,sularaha
8397,8397,INV-202410-00291,2024-10-18 00:00:00,2768,1003,1,52.04,52.04,pood,Tartu,sularaha
8398,8398,INV-202410-00292,2024-10-02 00:00:00,4004,1149,1,304.14,304.14,online,,sularaha
8399,8399,INV-202410-00293,2024-10-10 00:00:00,2337,1025,5,122.07,610.35,pood,Pärnu,sularaha
8400,8400,INV-202410-00294,2024-10-18 00:00:00,2154,1242,1,203.39,203.39,online,,järelmaks
8401,8401,INV-202410-00295,2024-10-31 00:00:00,2856,1129,1,182.77,182.77,online,,kaart
8402,8402,INV-202410-00296,2024-10-07 00:00:00,3618,1049,5,308.84,1544.20,online,,kaart
8403,8403,INV-202410-00297,2024-10-03 00:00:00,3111,1205,2,96.50,193.00,pood,Tallinn,kaart
8404,8404,INV-202410-00298,2024-10-28 00:00:00,3819,1020,4,100.40,401.60,pood,Tartu,kaart
8405,8405,INV-202410-00299,2024-10-06 00:00:00,3605,1040,4,96.11,384.44,pood,Tartu,järelmaks
8406,8406,INV-202410-00300,2024-10-03 00:00:00,3648,1274,4,234.79,939.16,online,,järelmaks
8407,8407,INV-202410-00301,2024-10-31 00:00:00,,1201,2,147.16,294.32,pood,Tallinn,järelmaks
8408,8408,INV-202410-00302,2024-10-01 00:00:00,2889,1022,3,22.70,68.10,pood,Tallinn,sularaha
8409,8409,INV-202410-00303,2024-10-09 00:00:00,2170,1239,4,78.09,-312.36,pood,Tallinn,kaart
8410,8410,INV-202410-00304,2024-10-15 00:00:00,2495,1090,1,281.19,281.19,pood,Tallinn,sularaha
8411,8411,INV-202410-00305,2024-10-08 00:00:00,,1006,3,319.42,958.26,pood,Tartu,kaart
8412,8412,INV-202410-00306,2024-10-28 00:00:00,2097,1262,1,128.66,128.66,online,,sularaha
8413,8413,INV-202410-00307,2024-10-07 00:00:00,3967,1177,1,135.99,135.99,online,,kaart
8414,8414,INV-202410-00308,2024-10-03 00:00:00,,1326,3,106.82,320.46,pood,Tallinn,sularaha
8415,8415,INV-202410-00309,2024-10-14 00:00:00,2997,1069,2,402.62,805.24,pood,Tallinn,järelmaks
8416,8416,INV-202410-00310,2024-10-10 00:00:00,2167,1276,1,187.16,187.16,pood,Tallinn,sularaha
8417,8417,INV-202410-00311,2024-10-22 00:00:00,3944,1047,1,155.84,155.84,pood,Tallinn,sularaha
8418,8418,INV-202410-00312,2024-10-29 00:00:00,3463,1215,1,160.91,160.91,pood,Pärnu,järelmaks
8419,8419,INV-202410-00313,2024-10-24 00:00:00,2269,1165,2,47.38,94.76,online,,sularaha
8420,8420,INV-202410-00314,2024-10-25 00:00:00,2413,1073,1,123.82,123.82,pood,Tallinn,sularaha
8421,8421,INV-202410-00315,2024-10-23 00:00:00,2154,1136,1,94.25,94.25,online,,järelmaks
8422,8422,INV-202410-00316,2024-10-08 00:00:00,3673,1136,1,94.25,94.25,online,,kaart
8423,8423,INV-202410-00317,2024-10-29 00:00:00,2279,1315,2,95.50,191.00,pood,Tallinn,kaart
8424,8424,INV-202410-00318,2024-10-31 00:00:00,4815,1146,1,31.65,31.65,pood,Tallinn,järelmaks
8425,8425,INV-202410-00319,2024-10-04 00:00:00,4598,1338,1,282.29,282.29,online,,sularaha
8426,8426,INV-202410-00320,2024-10-24 00:00:00,3553,1255,1,114.94,114.94,online,,sularaha
8427,8427,INV-202410-00321,2024-10-03 00:00:00,4467,1296,2,301.97,603.94,online,,järelmaks
8428,8428,INV-202410-00322,2024-10-04 00:00:00,,1073,5,123.82,619.10,online,,kaart
8429,8429,INV-202410-00323,2024-10-27 00:00:00,2530,1267,2,66.88,133.76,pood,Tallinn,kaart
8430,8430,INV-202410-00324,2024-10-26 00:00:00,2946,1086,1,149.47,149.47,pood,Tallinn,sularaha
8431,8431,INV-202410-00325,2024-10-25 00:00:00,2915,1346,2,258.91,517.82,pood,Tartu,kaart
8432,8432,INV-202410-00326,2024-10-15 00:00:00,2619,1027,3,346.70,1040.10,online,,järelmaks
8433,8433,INV-202410-00327,2024-10-27 00:00:00,2941,1286,1,28.56,28.56,online,,järelmaks
8434,8434,INV-202410-00328,2024-10-07 00:00:00,3373,1105,5,229.27,1296.15,online,,sularaha
8435,8435,INV-202410-00329,2024-10-19 00:00:00,3556,1249,1,73.90,73.90,online,,järelmaks
8436,8436,INV-202410-00330,2024-10-23 00:00:00,3189,1288,2,138.90,277.80,pood,Tartu,kaart
8437,8437,INV-202410-00331,2024-10-09 00:00:00,4055,1025,2,122.07,244.14,online,,järelmaks
8438,8438,INV-202410-00332,2024-10-19 00:00:00,4206,1146,3,31.65,94.95,pood,Tallinn,sularaha
8439,8439,INV-202410-00333,2024-10-18 00:00:00,4755,1098,2,147.92,295.84,pood,Tallinn,kaart
8440,8440,INV-202410-00334,2024-10-08 00:00:00,2028,1331,1,74.41,74.41,pood,Tallinn,järelmaks
8441,8441,INV-202410-00335,2024-10-14 00:00:00,3014,1081,1,63.62,63.62,online,,kaart
8442,8442,INV-202410-00336,2024-10-17 00:00:00,3699,1009,1,332.55,332.55,pood,Tallinn,kaart
8443,8443,INV-202410-00337,2024-10-01 00:00:00,3225,1204,5,63.95,319.75,pood,Tallinn,sularaha
8444,8444,INV-202410-00338,2024-10-07 00:00:00,,1148,1,48.85,48.85,pood,Tallinn,sularaha
8445,8445,INV-202410-00339,2024-10-09 00:00:00,2809,1094,3,93.70,281.10,online,,kaart
8446,8446,INV-202410-00340,2024-10-16 00:00:00,4663,1150,3,280.02,840.06,online,,sularaha
8447,8447,INV-202410-00341,2024-10-08 00:00:00,4603,1130,1,98.68,98.68,pood,Pärnu,kaart
8448,8448,INV-202410-00342,2024-10-15 00:00:00,2112,1068,1,122.45,122.45,online,,sularaha
8449,8449,INV-202410-00343,2024-10-24 00:00:00,4478,1046,4,358.41,1433.64,online,,kaart
8450,8450,INV-202410-00344,2024-10-21 00:00:00,2031,1063,1,151.45,151.45,pood,Tallinn,järelmaks
8451,8451,INV-202410-00345,2024-10-09 00:00:00,2179,1227,2,120.17,240.34,online,,järelmaks
8452,8452,INV-202410-00346,2024-10-05 00:00:00,2485,1304,2,163.08,420.72,online,,järelmaks
8453,8453,INV-202410-00347,2024-10-03 00:00:00,3601,1133,3,208.72,626.16,online,,kaart
8454,8454,INV-202410-00348,2024-10-06 00:00:00,2158,1223,3,319.98,959.94,pood,Pärnu,järelmaks
8455,8455,INV-202410-00349,2024-10-27 00:00:00,,1276,2,187.16,374.32,online,,sularaha
8456,8456,INV-202410-00350,2024-10-07 00:00:00,3414,1152,2,107.67,215.34,pood,Pärnu,kaart
8457,8457,INV-202410-00351,2024-10-29 00:00:00,3958,1223,2,319.98,639.96,online,,sularaha
8458,8458,INV-202410-00352,2024-10-07 00:00:00,2358,1349,1,154.71,154.71,pood,Tallinn,kaart
8459,8459,INV-202410-00353,2024-10-14 00:00:00,4115,1075,1,278.59,278.59,online,,kaart
8460,8460,INV-202410-00354,2024-10-16 00:00:00,3330,1132,1,144.36,144.36,online,,järelmaks
8461,8461,INV-202410-00355,2024-10-16 00:00:00,2365,1255,2,114.94,229.88,online,,kaart
8462,8462,INV-202410-00356,2024-10-07 00:00:00,3545,1012,2,160.21,320.42,pood,Tallinn,sularaha
8463,8463,INV-202410-00357,2024-10-24 00:00:00,3096,1015,3,168.34,505.02,pood,Tallinn,järelmaks
8464,8464,INV-202410-00358,2024-10-02 00:00:00,3350,1027,2,346.70,693.40,online,,kaart
8465,8465,INV-202410-00359,2024-10-13 00:00:00,4304,1198,4,291.72,1166.88,pood,Tallinn,kaart
8466,8466,INV-202410-00360,2024-10-28 00:00:00,3062,1262,2,128.66,257.32,online,,sularaha
8467,8467,INV-202410-00361,2024-10-22 00:00:00,4333,1204,1,63.95,63.95,pood,Tallinn,kaart
8468,8468,INV-202410-00362,2024-10-12 00:00:00,4028,1038,1,329.99,329.99,pood,Tallinn,järelmaks
8469,8469,INV-202410-00363,2024-10-26 00:00:00,2221,1291,3,219.83,659.49,online,,sularaha
8470,8470,INV-202410-00364,2024-10-11 00:00:00,2033,1164,1,179.35,179.35,online,,järelmaks
8471,8471,INV-202410-00365,2024-10-25 00:00:00,4504,1109,1,116.20,116.20,online,,järelmaks
8472,8472,INV-202410-00366,2024-10-26 00:00:00,3443,1007,5,75.27,301.85,online,,kaart
8473,8473,INV-202410-00367,2024-10-09 00:00:00,2331,1175,2,83.97,167.94,online,,sularaha
8474,8474,INV-202410-00368,2024-10-29 00:00:00,2221,1340,3,229.01,687.03,online,,sularaha
8475,8475,INV-202410-00369,2024-10-20 00:00:00,2852,1184,1,86.14,86.14,pood,Tartu,kaart
8476,8476,INV-202410-00370,2024-10-27 00:00:00,4454,1199,4,276.97,1107.88,pood,Tallinn,sularaha
8477,8477,INV-202410-00371,2024-10-27 00:00:00,2363,1089,5,134.58,672.90,online,,sularaha
8478,8478,INV-202410-00372,2024-10-26 00:00:00,3480,1169,2,88.08,176.16,pood,Tallinn,järelmaks
8479,8479,INV-202410-00373,2024-10-02 00:00:00,2589,1240,2,356.57,713.14,pood,Tallinn,kaart
8480,8480,INV-202410-00374,2024-10-06 00:00:00,2294,1005,4,198.29,793.16,pood,Tallinn,sularaha
8481,8481,INV-202410-00375,2024-10-19 00:00:00,4974,1300,1,247.52,247.52,pood,Tallinn,järelmaks
8482,8482,INV-202410-00376,2024-10-27 00:00:00,4178,1176,2,245.59,491.18,pood,Pärnu,kaart
8483,8483,INV-202410-00377,2024-10-21 00:00:00,2491,1041,1,107.36,107.36,online,,järelmaks
8484,8484,INV-202410-00378,2024-10-01 00:00:00,2943,1229,2,210.76,421.52,pood,Pärnu,järelmaks
8485,8485,INV-202410-00379,2024-10-09 00:00:00,4054,1210,1,374.54,-374.54,pood,Tartu,järelmaks
8486,8486,INV-202410-00380,2024-10-26 00:00:00,3033,1288,1,138.90,138.90,pood,Pärnu,kaart
8487,8487,INV-202410-00381,2024-10-11 00:00:00,4402,1271,1,130.02,130.02,online,,sularaha
8488,8488,INV-202410-00382,2024-10-18 00:00:00,3523,1177,2,135.99,271.98,pood,Tallinn,järelmaks
8489,8489,INV-202410-00383,2024-10-09 00:00:00,4310,1012,1,160.21,160.21,online,,kaart
8490,8490,INV-202410-00384,2024-10-19 00:00:00,3648,1261,1,305.72,305.72,pood,Tartu,sularaha
8491,8491,INV-202410-00385,2024-10-31 00:00:00,4257,1126,3,200.77,602.31,online,,kaart
8492,8492,INV-202410-00386,2024-10-12 00:00:00,4931,1016,1,54.81,54.81,online,,kaart
8493,8493,INV-202410-00387,2026-01-22 00:00:00,3613,1198,2,291.72,583.44,online,,sularaha
8494,8494,INV-202410-00388,2024-10-11 00:00:00,4905,1318,3,218.42,655.26,online,,kaart
8495,8495,INV-202410-00389,2024-10-19 00:00:00,3618,1295,5,375.34,1876.70,online,,järelmaks
8496,8496,INV-202410-00390,2024-10-15 00:00:00,3950,1091,4,199.80,799.20,pood,Pärnu,kaart
8497,8497,INV-202410-00391,2024-10-22 00:00:00,2997,1077,1,62.56,62.56,pood,Tartu,sularaha
8498,8498,INV-202410-00392,2024-10-24 00:00:00,4707,1138,2,130.73,261.46,pood,Tallinn,sularaha
8499,8499,INV-202410-00393,2024-10-07 00:00:00,,1166,3,205.00,615.00,online,,sularaha
8500,8500,INV-202411-00001,2024-11-06 00:00:00,2347,1325,3,50.85,152.55,online,,järelmaks
8501,8501,INV-202411-00002,2024-11-08 00:00:00,,1053,2,113.86,227.72,online,,sularaha
8502,8502,INV-202411-00003,2024-11-15 00:00:00,3851,1329,1,110.02,110.02,online,,kaart
8503,8503,INV-202411-00004,2024-11-30 00:00:00,2257,1252,5,77.78,388.90,pood,Tartu,kaart
8504,8504,INV-202411-00005,2024-11-23 00:00:00,4664,1033,1,221.42,221.42,pood,Tallinn,sularaha
8505,8505,INV-202411-00006,2024-11-17 00:00:00,,1309,3,211.35,634.05,online,,sularaha
8506,8506,INV-202411-00007,2024-11-08 00:00:00,3852,1337,5,272.05,1360.25,online,,järelmaks
8507,8507,INV-202411-00008,2024-11-17 00:00:00,3605,1313,1,77.60,77.60,online,,sularaha
8508,8508,INV-202411-00009,2024-11-11 00:00:00,4014,1163,1,259.69,259.69,pood,Pärnu,järelmaks
8509,8509,INV-202411-00010,2024-11-14 00:00:00,3773,1052,4,41.79,167.16,pood,Tallinn,sularaha
8510,8510,INV-202411-00011,2024-11-08 00:00:00,4033,1089,2,134.58,269.16,pood,Tallinn,järelmaks
8511,8511,INV-202411-00012,2024-11-06 00:00:00,2474,1275,1,62.82,62.82,pood,Tallinn,sularaha
8512,8512,INV-202411-00013,2024-11-20 00:00:00,,1292,1,74.81,74.81,online,,järelmaks
8513,8513,INV-202411-00014,2024-11-03 00:00:00,2951,1130,4,98.68,394.72,pood,Tartu,sularaha
8514,8514,INV-202411-00015,2024-11-10 00:00:00,3568,1318,3,218.42,655.26,online,,sularaha
8515,8515,INV-202411-00016,2024-11-12 00:00:00,3884,1167,1,270.99,270.99,online,,sularaha
8516,8516,INV-202411-00017,2024-11-03 00:00:00,2050,1166,1,205.00,205.00,pood,Pärnu,järelmaks
8517,8517,INV-202411-00018,2024-11-25 00:00:00,2685,1180,1,51.58,51.58,pood,Tallinn,järelmaks
8518,8518,INV-202411-00019,2024-11-30 00:00:00,4532,1344,2,84.95,169.90,pood,Tartu,kaart
8519,8519,INV-202411-00020,2024-11-29 00:00:00,2632,1026,3,166.27,498.81,online,,järelmaks
8520,8520,INV-202411-00021,2024-11-02 00:00:00,2824,1044,2,83.23,166.46,pood,Tallinn,järelmaks
8521,8521,INV-202411-00022,2024-11-16 00:00:00,2561,1115,1,53.19,53.19,online,,kaart
8522,8522,INV-202411-00023,2024-11-28 00:00:00,3432,1224,3,222.10,666.30,pood,Tallinn,sularaha
8523,8523,INV-202411-00024,2024-11-22 00:00:00,2222,1133,2,208.72,417.44,pood,Tallinn,kaart
8524,8524,INV-202411-00025,2024-11-14 00:00:00,4621,1185,2,203.67,407.34,pood,Tartu,järelmaks
8525,8525,INV-202411-00026,2024-11-24 00:00:00,2889,1296,2,301.97,603.94,pood,Tallinn,järelmaks
8526,8526,INV-202411-00027,2024-11-17 00:00:00,4968,1307,1,127.38,127.38,pood,Pärnu,sularaha
8527,8527,INV-202411-00028,2024-11-11 00:00:00,2759,1345,1,225.81,225.81,online,,järelmaks
8528,8528,INV-202411-00029,2024-11-29 00:00:00,2411,1264,1,221.19,221.19,pood,Tallinn,järelmaks
8529,8529,INV-202411-00030,2024-11-27 00:00:00,3165,1185,1,203.67,203.67,online,,kaart
8530,8530,INV-202411-00031,2024-11-13 00:00:00,3079,1126,1,200.77,200.77,online,,järelmaks
8531,8531,INV-202411-00032,2024-11-01 00:00:00,3764,1177,2,135.99,271.98,online,,järelmaks
8532,8532,INV-202411-00033,2024-11-27 00:00:00,4853,1224,1,222.10,222.10,online,,järelmaks
8533,8533,INV-202411-00034,2024-11-02 00:00:00,2561,1219,1,29.42,29.42,online,,kaart
8534,8534,INV-202411-00035,2024-11-29 00:00:00,4200,1025,1,122.07,122.07,pood,Tartu,sularaha
8535,8535,INV-202411-00036,2024-11-20 00:00:00,4090,1295,1,375.34,375.34,pood,Tartu,järelmaks
8536,8536,INV-202411-00037,2024-11-06 00:00:00,,1032,1,198.42,198.42,online,,sularaha
8537,8537,INV-202411-00038,2024-11-01 00:00:00,,1114,1,74.70,74.70,pood,Tallinn,sularaha
8538,8538,INV-202411-00039,2024-11-27 00:00:00,4949,1109,1,116.20,116.20,pood,Tallinn,sularaha
8539,8539,INV-202411-00040,2024-11-14 00:00:00,,1157,3,91.22,273.66,pood,Tartu,sularaha
8540,8540,INV-202411-00041,2024-11-12 00:00:00,2154,1105,3,259.23,777.69,online,,kaart
8541,8541,INV-202411-00042,2024-11-28 00:00:00,,1126,3,200.77,602.31,pood,Tallinn,sularaha
8542,8542,INV-202411-00043,2024-11-02 00:00:00,3548,1243,1,184.02,-184.02,pood,Pärnu,kaart
8543,8543,INV-202411-00044,2024-11-17 00:00:00,,1061,3,155.45,466.35,pood,Pärnu,sularaha
8544,8544,INV-202411-00045,2024-11-13 00:00:00,2148,1236,2,205.89,411.78,online,,sularaha
8545,8545,INV-202411-00046,2024-11-04 00:00:00,2258,1067,1,15.09,15.09,pood,Tallinn,sularaha
8546,8546,INV-202411-00047,2024-11-25 00:00:00,4178,1346,3,258.91,776.73,pood,Tallinn,kaart
8547,8547,INV-202411-00048,2024-11-23 00:00:00,4392,1085,4,247.81,991.24,pood,Pärnu,kaart
8548,8548,INV-202411-00049,2024-11-09 00:00:00,3947,1238,1,72.73,72.73,pood,Tallinn,kaart
8549,8549,INV-202411-00050,2024-11-16 00:00:00,3365,1249,1,73.90,73.90,pood,Tartu,järelmaks
8550,8550,INV-202411-00051,2024-11-03 00:00:00,2722,1298,2,163.53,327.06,online,,sularaha
8551,8551,INV-202411-00052,2024-11-29 00:00:00,4854,1240,2,356.57,713.14,pood,Pärnu,järelmaks
8552,8552,INV-202411-00053,2024-11-25 00:00:00,4929,1030,1,112.68,112.68,pood,Tallinn,kaart
8553,8553,INV-202411-00054,2024-11-02 00:00:00,3270,1098,2,147.92,295.84,online,,sularaha
8554,8554,INV-202411-00055,2024-11-16 00:00:00,4826,1327,1,110.70,110.70,online,,kaart
8555,8555,INV-202411-00056,2024-11-29 00:00:00,4548,1118,1,109.42,109.42,online,,kaart
8556,8556,INV-202411-00057,2024-11-03 00:00:00,,1071,1,237.71,237.71,pood,Tallinn,sularaha
8557,8557,INV-202411-00058,2024-11-23 00:00:00,4653,1022,1,22.70,22.70,pood,Tallinn,järelmaks
8558,8558,INV-202411-00059,2024-11-23 00:00:00,,1247,3,29.48,88.44,online,,järelmaks
8559,8559,INV-202411-00060,2024-11-01 00:00:00,4385,1046,1,358.41,358.41,pood,Tartu,kaart
8560,8560,INV-202411-00061,2024-11-08 00:00:00,4774,1062,5,149.55,747.75,pood,Tallinn,kaart
8561,8561,INV-202411-00062,2024-11-14 00:00:00,2099,1281,1,292.61,292.61,online,,järelmaks
8562,8562,INV-202411-00063,2024-11-03 00:00:00,4304,1218,2,108.09,216.18,online,,järelmaks
8563,8563,INV-202411-00064,2024-11-21 00:00:00,4488,1165,2,40.38,94.76,pood,Tallinn,kaart
8564,8564,INV-202411-00065,2024-11-28 00:00:00,4026,1338,1,282.29,-282.29,online,,järelmaks
8565,8565,INV-202411-00066,2024-11-24 00:00:00,4783,1240,3,356.57,1069.71,online,,järelmaks
8566,8566,INV-202411-00067,2024-11-23 00:00:00,,1256,1,296.40,296.40,online,,sularaha
8567,8567,INV-202411-00068,2024-11-04 00:00:00,4235,1030,1,112.68,112.68,pood,Pärnu,kaart
8568,8568,INV-202411-00069,2024-11-03 00:00:00,2032,1151,1,215.58,215.58,pood,Tallinn,sularaha
8569,8569,INV-202411-00070,2024-11-25 00:00:00,3107,1052,3,41.79,-125.37,online,,kaart
8570,8570,INV-202411-00071,2024-11-09 00:00:00,4400,1295,1,375.34,375.34,online,,järelmaks
8571,8571,INV-202411-00072,2024-11-20 00:00:00,4485,1285,1,97.25,123.64,online,,sularaha
8572,8572,INV-202411-00073,2024-11-27 00:00:00,2849,1319,2,290.55,581.10,online,,sularaha
8573,8573,INV-202411-00074,2024-11-01 00:00:00,4334,1058,1,302.86,302.86,pood,Tallinn,kaart
8574,8574,INV-202411-00075,2024-11-05 00:00:00,4149,1163,1,259.69,259.69,pood,Pärnu,sularaha
8575,8575,INV-202411-00076,2024-11-18 00:00:00,3681,1016,1,54.81,54.81,online,,sularaha
8576,8576,INV-202411-00077,2024-11-17 00:00:00,4023,1274,1,234.79,234.79,pood,Tallinn,järelmaks
8577,8577,INV-202411-00078,2024-11-29 00:00:00,,1175,3,83.97,251.91,online,,järelmaks
8578,8578,INV-202411-00079,2024-11-22 00:00:00,2264,1213,1,132.30,132.30,online,,järelmaks
8579,8579,INV-202411-00080,2024-11-09 00:00:00,,1292,3,74.81,224.43,online,,järelmaks
8580,8580,INV-202411-00081,2024-11-11 00:00:00,3293,1246,1,204.87,204.87,online,,kaart
8581,8581,INV-202411-00082,2024-11-22 00:00:00,2046,1043,1,128.44,128.44,online,,kaart
8582,8582,INV-202411-00083,2024-11-25 00:00:00,3556,1137,3,194.46,583.38,pood,Tallinn,sularaha
8583,8583,INV-202411-00084,2024-11-09 00:00:00,2351,1253,1,253.80,-253.80,online,,sularaha
8584,8584,INV-202411-00085,2024-11-20 00:00:00,4082,1150,1,280.02,280.02,online,,sularaha
8585,8585,INV-202411-00086,2024-11-28 00:00:00,3010,1243,2,184.02,368.04,online,,sularaha
8586,8586,INV-202411-00087,2024-11-01 00:00:00,4712,1013,3,218.99,656.97,online,,sularaha
8587,8587,INV-202411-00088,2024-11-13 00:00:00,3723,1020,1,100.40,-100.40,online,,järelmaks
8588,8588,INV-202411-00089,2024-11-13 00:00:00,3204,1101,4,159.25,637.00,pood,Tartu,kaart
8589,8589,INV-202411-00090,2024-11-25 00:00:00,3134,1205,2,96.50,193.00,pood,Tallinn,järelmaks
8590,8590,INV-202411-00091,2024-11-03 00:00:00,2675,1040,1,96.11,96.11,pood,Tartu,järelmaks
8591,8591,INV-202411-00092,2024-11-16 00:00:00,3728,1024,1,117.05,117.05,online,,kaart
8592,8592,INV-202411-00093,2024-11-29 00:00:00,2865,1104,1,191.48,191.48,online,,järelmaks
8593,8593,INV-202411-00094,2024-11-01 00:00:00,3395,1007,4,60.37,241.48,online,,sularaha
8594,8594,INV-202411-00095,2024-11-17 00:00:00,3958,1113,1,86.46,86.46,online,,sularaha
8595,8595,INV-202411-00096,2024-11-20 00:00:00,3633,1320,2,30.05,60.10,online,,kaart
8596,8596,INV-202411-00097,2024-11-03 00:00:00,3238,1078,3,42.64,127.92,pood,Tallinn,sularaha
